presupuesto,id_pelicula,original_language,popularidad,fecha_de_estreno,ganancias,titulo_pelicula,vote_average,vote_count,mes_estreno,dia_semana,return_ROI,year_estreno
0,87078,english,1,1993-09-14,102780,suture,6.0,7,septiembre,martes,0.0,1993
0,12527,espanish,2,1993-01-01,0,strawberry and chocolate,7.1,16,enero,viernes,0.0,1993
0,20306,english,6,1994-09-10,0,swimming with sharks,6.7,104,septiembre,sabado,0.0,1994
32,36614,english,1,1994-07-12,0,the sum of us,6.0,21,julio,martes,0.0,1994
0,27993,english,5,1995-09-08,0,senior trip,5.7,23,septiembre,viernes,0.0,1995
0,31439,chino,5,1994-06-30,0,to live,7.7,62,junio,jueves,0.0,1994
25000000,9067,english,8,1995-03-31,4064495,tank girl,5.5,140,marzo,viernes,0.1626,1995
0,9059,english,9,1995-01-13,0,tales from the crypt: demon knight,6.7,96,enero,viernes,0.0,1995
38000000,193,english,8,1994-11-17,120000000,star trek: generations,6.4,461,noviembre,jueves,3.1579,1994
6000000,25066,english,3,1995-05-24,12000000,tales from the hood,5.4,33,mayo,miercoles,2.0,1995
0,46797,english,1,1994-04-15,0,tom & viv,5.8,8,abril,viernes,0.0,1994
0,12122,english,7,1995-04-28,0,village of the damned,5.6,165,abril,viernes,0.0,1995
0,11381,english,12,1995-03-31,32648672,tommy boy,6.8,321,marzo,viernes,0.0,1995
0,32636,english,7,1994-09-13,0,vanya on 42nd street,6.1,15,septiembre,martes,0.0,1994
6500000,36141,english,2,1995-04-28,0,the underneath,5.6,15,abril,viernes,0.0,1995
0,95963,english,1,1995-02-24,0,the walking dead,6.6,4,febrero,viernes,0.0,1995
11000000,1587,english,10,1993-12-17,10032765,what's eating gilbert grape,7.5,943,diciembre,viernes,0.9121,1993
30000000,9271,english,5,1995-08-04,24048000,virtuosity,5.4,163,agosto,viernes,0.8016,1995
17000000,2064,english,16,1995-04-21,182057020,while you were sleeping,6.5,340,abril,viernes,10.7092,1995
0,19855,english,4,1994-11-04,0,the war,6.3,39,noviembre,viernes,0.0,1994
3000000,236,english,5,1994-09-29,15119639,muriel's wedding,6.9,104,septiembre,jueves,5.0399,1994
0,48287,english,2,1995-08-18,0,the baby-sitters club,5.3,23,agosto,viernes,0.0,1995
15000000,3049,english,11,1994-02-04,107217390,ace ventura: pet detective,6.4,1684,febrero,viernes,7.1478,1994
0,2759,english,8,1994-05-31,11220670,"the adventures of priscilla, queen of the desert",7.2,174,mayo,martes,0.0,1994
0,12635,english,2,1994-04-01,0,backbeat,6.2,37,abril,viernes,0.0,1994
5000000,10497,english,11,1992-09-02,1862805,bitter moon,7.0,115,septiembre,miercoles,0.3726,1992
0,11382,english,6,1994-10-14,0,bullets over broadway,7.0,130,enero,viernes,0.0,1994
62000000,9331,english,8,1994-08-03,215887710,clear and present danger,6.4,390,agosto,miercoles,3.4821,1994
45000000,10731,english,15,1994-07-20,117615210,the client,6.4,287,julio,miercoles,2.6137,1994
0,10464,english,7,1994-08-12,0,"corrina, corrina",6.4,83,agosto,viernes,0.0,1994
0,34152,english,3,1994-05-13,0,crooklyn,6.7,31,mayo,viernes,0.0,1994
15000000,9495,english,16,1994-05-11,94000000,the crow,7.3,980,mayo,miercoles,6.2667,1994
0,29973,english,3,1994-12-02,1007583,cobb,6.1,29,diciembre,viernes,0.0,1994
46000000,888,english,15,1994-05-26,341631200,the flintstones,5.0,559,mayo,jueves,7.4268,1994
55000000,13,english,48,1994-07-06,677945400,forrest gump,8.2,8147,julio,miercoles,12.3263,1994
6000000,712,english,9,1994-03-09,254700830,four weddings and a funeral,6.6,654,marzo,miercoles,42.4501,1994
0,16295,english,8,1995-01-11,38290724,higher learning,6.4,49,enero,miercoles,0.0,1995
45000000,10879,english,4,1994-06-29,61947268,i love trouble,5.3,41,junio,miercoles,1.3766,1994
0,10660,english,11,1994-07-29,0,it could happen to you,6.1,154,julio,viernes,0.0,1994
0,10714,english,11,1994-12-23,0,the jungle book,5.9,107,diciembre,viernes,0.0,1994
0,41647,english,1,1993-09-11,449707,"the wonderful, horrible life of leni riefenstahl",7.3,5,septiembre,sabado,0.0,1993
45000000,8587,english,22,1994-06-23,788241800,the lion king,8.0,5520,junio,jueves,17.5165,1994
35000000,1689,english,6,1993-12-01,4858139,little buddha,6.0,76,diciembre,miercoles,0.1388,1993
14000000,11596,english,10,1994-10-13,18090180,new nightmare,6.4,297,enero,jueves,1.2922,1994
23000000,854,english,14,1994-07-29,351583400,the mask,6.6,2550,julio,viernes,15.2862,1994
0,9359,english,15,1994-05-20,0,maverick,6.6,490,mayo,viernes,0.0,1994
0,23333,english,5,1994-09-07,0,mrs. parker and the vicious circle,6.3,20,septiembre,miercoles,0.0,1994
30000000,36593,english,11,1994-03-18,51132600,the naked gun 33 1/3 : the final insult,6.4,535,marzo,viernes,1.7044,1994
6000000,12280,english,4,1994-03-18,0,the paper,6.1,40,marzo,viernes,0.0,1994
11500000,2788,english,7,1994-02-18,20079850,reality bites,6.5,180,febrero,viernes,1.7461,1994
8000000,10427,english,5,1993-07-08,2000000,red rock west,6.4,71,julio,jueves,0.25,1993
40000000,11011,english,7,1994-12-19,0,riC/hie riC/h,5.4,426,diciembre,lunes,0.0,1994
0,49803,english,5,1994-12-01,0,safe passage,4.9,7,diciembre,jueves,0.0,1994
45000000,8987,english,11,1994-09-30,0,the river wild,6.1,214,septiembre,viernes,0.0,1994
30000000,1637,english,11,1994-06-09,350448160,speed,6.8,1814,junio,jueves,11.6816,1994
0,15128,english,2,1994-12-16,0,speechless,5.5,24,diciembre,viernes,0.0,1994
27000000,8831,english,9,1994-09-15,101646584,timecop,5.5,288,septiembre,jueves,3.7647,1994
115000000,36955,english,11,1994-07-14,378882400,true lies,6.8,1138,julio,jueves,3.2946,1994
0,10449,english,4,1994-04-29,50021960,when a man loves a woman,6.0,71,abril,viernes,0.0,1994
0,10395,english,14,1994-06-17,0,wolf,6.0,221,junio,viernes,0.0,1994
63000000,12160,english,9,1994-06-24,25052000,wyatt earp,6.5,203,junio,viernes,0.3977,1994
0,40480,english,1,1995-01-20,0,bad company,4.9,12,enero,viernes,0.0,1995
0,29444,english,3,1994-09-15,0,s.f.w.,6.1,22,septiembre,jueves,0.0,1994
10000000,26352,english,3,1994-11-23,29392418,a low down dirty shame,6.0,31,noviembre,miercoles,2.9392,1994
0,41580,Francespanish,1,1994-01-01,0,colonel chabert,5.9,9,enero,sabado,0.0,1994
45000,315,english,4,1965-08-06,0,"faster, pussycat! kill! kill!",6.5,59,agosto,viernes,0.0,1965
7000000,22067,english,1,1994-09-28,20851520,jason's lyric,5.9,9,septiembre,miercoles,2.9788,1994
35000000,11667,english,14,1994-12-22,99423520,street fighter,4.1,330,diciembre,jueves,2.8407,1994
0,32502,english,2,1995-09-15,0,coldblooded,6.7,13,septiembre,viernes,0.0,1995
0,28732,english,1,1995-05-13,0,fall time,6.3,6,mayo,sabado,0.0,1995
26000000,8011,english,7,1994-11-29,36800000,highlander: the final dimension,4.5,110,noviembre,martes,1.4154,1994
8000000,2654,english,8,1994-12-12,8946600,in the mouth of madness,7.1,307,diciembre,lunes,1.1183,1994
0,19092,english,4,1994-03-23,0,above the rim,6.7,40,marzo,miercoles,0.0,1994
0,2758,english,18,1993-11-19,48919044,addams family values,6.5,537,noviembre,viernes,0.0,1993
34000000,10436,english,8,1993-09-17,32255440,the age of innocence,7.0,172,septiembre,viernes,0.9487,1993
0,13595,english,7,1994-08-05,0,airheads,5.8,222,agosto,viernes,0.0,1994
17080000,46094,english,2,1994-01-07,21011500,the air up there,5.1,42,enero,viernes,1.2302,1994
0,9409,english,13,1993-07-22,0,another stakeout,4.9,58,julio,jueves,0.0,1993
0,11853,english,15,1994-04-22,15240435,bad girls,4.6,61,abril,viernes,0.0,1994
3200000,16771,english,2,1994-07-29,0,barcelona,6.6,20,julio,viernes,0.0,1994
40000000,46924,english,3,1994-05-06,0,being human,5.0,15,mayo,viernes,0.0,1994
0,11041,english,6,1993-10-15,0,the beverly hillbillies,5.0,86,enero,viernes,0.0,1993
50000000,306,english,12,1994-05-24,119208990,beverly hills cop iii,5.5,445,mayo,martes,2.3842,1994
0,14522,english,8,1994-07-29,0,black beauty,6.6,68,julio,viernes,0.0,1994
0,26203,english,3,1994-01-26,16668552,blink,6.3,45,enero,miercoles,0.0,1994
0,178,english,13,1994-07-01,30156002,blown away,6.0,126,julio,viernes,0.0,1994
0,19819,english,6,1994-02-18,0,blue chips,5.7,41,febrero,viernes,0.0,1994
0,57834,english,5,1994-09-16,0,blue sky,6.1,28,septiembre,viernes,0.0,1994
13000000,4722,english,7,1993-06-09,428868,body snatchers,5.8,102,junio,miercoles,0.033,1993
0,18215,english,4,1993-06-18,1796389,boxing helena,4.5,59,junio,viernes,0.0,1993
22000000,1607,english,6,1993-09-14,17287898,a bronx tale,7.4,447,septiembre,martes,0.7858,1993
0,26391,english,2,1994-01-07,3662459,cabin boy,4.9,28,enero,viernes,0.0,1994
13000000,117553,english,1,1993-09-03,2570145,calendar girl,3.7,10,septiembre,viernes,0.1977,1993
30000000,6075,english,9,1993-11-10,36516012,carlito's way,7.7,805,noviembre,miercoles,1.2172,1993
0,11310,english,9,1994-06-10,0,city slickers ii: the legend of curly's gold,4.9,103,junio,viernes,0.0,1994
0,18658,english,3,1994-05-06,7355425,clean slate,5.7,25,mayo,viernes,0.0,1994
70000000,9350,english,10,1993-05-28,255000210,cliffhanger,6.1,600,mayo,viernes,3.6429,1993
0,9612,english,11,1993-07-23,0,coneheads,4.8,228,julio,viernes,0.0,1993
40000000,2124,english,14,1994-08-19,19726050,color of night,5.4,117,agosto,viernes,0.4932,1994
0,26261,english,7,1994-04-15,0,cops & robbersons,5.0,36,abril,viernes,0.0,1994
0,19176,english,4,1994-06-03,0,the cowboy way,5.1,38,junio,viernes,0.0,1994
0,49299,english,3,1993-11-19,0,dangerous game,5.4,9,noviembre,viernes,0.0,1993
0,11566,english,14,1993-05-07,63000000,dave,6.3,205,mayo,viernes,0.0,1993
6900000,9571,english,7,1993-09-24,7993039,dazed and confused,7.4,588,septiembre,viernes,1.1584,1993
57000000,9739,english,12,1993-10-08,159055780,demolition man,6.4,1018,enero,viernes,2.7905,1993
8000000,34444,english,3,1994-05-13,0,even cowgirls get the blues,4.2,29,mayo,viernes,0.0,1994
0,26141,english,4,1993-10-29,0,fatal instinct,5.4,37,enero,viernes,0.0,1993
0,10997,chino,5,1993-09-16,0,farewell my concubine,7.8,98,septiembre,jueves,0.0,1993
0,50463,english,1,1994-04-29,0,the favor,3.3,6,abril,viernes,0.0,1994
0,10443,english,9,1993-10-15,0,fearless,6.8,80,enero,viernes,0.0,1993
0,20239,english,1,1994-10-28,0,fear of a black hat,5.8,11,enero,viernes,0.0,1994
0,16297,english,3,1994-04-29,0,with honors,6.1,54,abril,viernes,0.0,1994
0,18551,english,2,1993-11-05,9488998,flesh and bone,6.2,22,noviembre,viernes,0.0,1993
30000000,9024,english,8,1993-10-01,11146270,for love or money,5.7,77,enero,viernes,0.3715,1993
42000000,37233,english,10,1993-06-30,270248350,the firm,6.6,513,junio,miercoles,6.4345,1993
20000000,1634,english,6,1993-07-16,153698620,free willy,6.0,429,julio,viernes,7.6849,1993
0,13815,english,4,1994-08-24,0,fresh,7.6,56,agosto,miercoles,0.0,1994
44000000,5503,english,10,1993-08-06,368875780,the fugitive,7.2,1240,agosto,viernes,8.3835,1993
35000000,35588,english,5,1993-12-10,18635620,geronimo: an american legend,5.9,44,diciembre,viernes,0.5324,1993
0,2087,english,14,1994-02-11,30,the getaway,5.4,81,febrero,viernes,0.0,1994
30000000,41579,english,2,1994-06-17,0,getting even with dad,4.5,43,junio,viernes,0.0,1994
0,18620,english,1,1994-06-10,0,go fish,3.9,5,junio,viernes,0.0,1994
0,41006,english,5,1994-07-14,0,a good man in africa,5.2,11,julio,jueves,0.0,1994
0,4916,english,5,1993-06-04,22886222,guilty as sin,5.6,21,junio,viernes,0.0,1993
18000000,2019,english,8,1993-08-20,74189680,hard target,6.1,237,agosto,viernes,4.1216,1993
33000000,31642,english,4,1993-12-24,0,heaven & earth,6.4,51,diciembre,viernes,0.0,1993
25000000,9255,english,13,1993-05-21,133752824,hot shots! part deux,6.2,463,mayo,viernes,5.3501,1993
0,26271,english,2,1995-12-08,0,live nude girls,4.7,12,diciembre,viernes,0.0,1995
0,10612,english,5,1995-05-12,0,the englishman who went up a hill but came down a mountain,6.1,83,mayo,viernes,0.0,1995
25000000,2259,english,11,1993-10-19,0,the house of the spirits,6.7,135,enero,martes,0.0,1993
0,16097,english,1,1994-01-01,0,house party 3,4.6,11,enero,sabado,0.0,1994
30000000,11934,english,8,1994-03-11,0,the hudsucker proxy,7.1,280,marzo,viernes,0.0,1994
40000000,106143,english,2,1994-02-04,0,i'll do anything,5.7,18,febrero,viernes,0.0,1994
0,12475,english,6,1994-08-12,28881266,in the army now,4.7,54,agosto,viernes,0.0,1994
40000000,9386,english,13,1993-07-08,176997170,in the line of fire,6.8,392,julio,jueves,4.4249,1993
13000000,7984,english,7,1993-12-12,65796864,in the name of the father,7.6,363,diciembre,domingo,5.0613,1993
0,59930,english,1,1994-04-22,8880705,the inkwell,3.9,5,abril,viernes,0.0,1994
0,15765,english,15,1993-06-09,0,what's love got to do with it,6.9,75,junio,miercoles,0.0,1993
30000000,31643,english,5,1994-03-30,0,jimmy hollywood,4.6,17,marzo,miercoles,0.0,1994
0,6,english,6,1993-10-15,12136938,judgment night,6.4,79,enero,viernes,0.0,1993
63000000,329,english,9,1993-06-11,920100000,jurassic park,7.6,4956,junio,viernes,14.6048,1993
9000000,10909,english,8,1993-09-01,2395231,kalifornia,6.5,209,septiembre,miercoles,0.2661,1993
1500000,507,english,5,1993-10-01,418961,killing zoe,6.1,111,enero,viernes,0.2793,1993
0,34024,english,4,1993-08-20,0,king of the hill,6.4,33,agosto,viernes,0.0,1993
0,29918,english,4,1994-07-22,0,lassie,6.1,54,julio,viernes,0.0,1994
85000000,9593,english,9,1993-06-18,137298500,last action hero,6.1,725,junio,viernes,1.6153,1993
0,42580,english,6,1993-06-04,0,life with mikey,5.1,24,junio,viernes,0.0,1993
0,22317,english,3,1994-03-11,0,lightning jack,5.7,40,marzo,viernes,0.0,1994
0,1413,english,7,1993-09-09,1499795,m. butterfly,6.6,35,septiembre,jueves,0.0,1993
22000000,12121,english,5,1993-05-27,0,made in america,5.3,86,mayo,jueves,0.0,1993
0,2246,english,10,1993-09-29,46405336,malice,5.9,105,septiembre,miercoles,0.0,1993
0,10502,english,6,1993-08-25,24760338,the man without a face,6.2,125,agosto,miercoles,0.0,1993
13500000,10440,english,9,1993-08-18,11285588,manhattan murder mystery,7.1,169,agosto,miercoles,0.836,1993
3500000,9516,english,5,1993-05-26,27900000,menace ii society,7.2,179,mayo,miercoles,7.9714,1993
55000000,2320,english,13,1996-03-15,121969220,executive decision,5.8,261,marzo,viernes,2.2176,1996
0,5879,japonespanish,9,1976-05-15,0,in the realm of the senses,6.5,112,mayo,sabado,0.0,1976
0,83718,english,1,1994-09-09,0,what happened was...,7.0,7,septiembre,viernes,0.0,1994
8000000,11971,english,9,1993-05-07,0,much ado about nothing,7.2,194,mayo,viernes,0.0,1993
0,2625,english,7,1993-10-08,0,mr. jones,5.9,35,enero,viernes,0.0,1993
0,31911,english,13,1993-10-15,0,mr. wonderful,5.5,11,enero,viernes,0.0,1993
25000000,788,english,11,1993-11-24,441286200,mrs. doubtfire,7.0,1638,noviembre,miercoles,17.6514,1993
0,21450,english,9,1993-09-14,0,naked,7.5,105,septiembre,martes,0.0,1993
12000000,11231,english,10,1994-07-18,15826984,the next karate kid,4.8,202,julio,lunes,1.3189,1994
0,41588,english,1,1994-09-16,0,the new age,4.8,5,septiembre,viernes,0.0,1994
20000000,10447,english,10,1994-04-29,15340000,no escape,6.1,86,abril,viernes,0.767,1994
40000000,31586,english,16,1994-07-22,0,north,4.8,67,julio,viernes,0.0,1994
4000000,9300,english,4,1992-09-01,0,orlando,6.7,53,septiembre,martes,0.0,1992
30000000,9559,english,8,1993-11-24,135130990,a perfect world,7.2,376,noviembre,miercoles,4.5044,1993
26000000,9800,english,13,1993-12-22,206678430,philadelphia,7.6,1019,diciembre,miercoles,7.9492,1993
7000000,713,english,7,1993-05-19,116700000,the piano,7.1,290,mayo,miercoles,16.6714,1993
14000000,8291,english,7,1993-07-23,27515786,poetic justice,6.9,47,julio,viernes,1.9654,1993
0,18133,english,3,1993-09-24,23042200,the program,6.0,28,septiembre,viernes,0.0,1993
0,25557,english,7,1994-10-21,8638072,the puppet masters,5.6,41,enero,viernes,0.0,1994
0,22588,english,9,1994-10-21,0,radioland murders,5.8,12,enero,viernes,0.0,1994
11000000,10872,english,6,1994-03-09,11439193,the ref,6.7,99,marzo,miercoles,1.0399,1994
11500000,1245,english,12,1993-11-05,23237912,the remains of the day,7.5,213,noviembre,viernes,2.0207,1993
40000000,11858,english,5,1994-06-03,24332324,renaissance man,5.9,83,junio,viernes,0.6083,1994
0,7007,english,6,1993-07-30,107198790,rising sun,5.8,188,julio,viernes,0.0,1993
0,10467,english,3,1994-10-28,0,the road to wellville,5.5,43,enero,viernes,0.0,1994
22000000,5550,english,9,1993-04-17,10696210,robocop 3,4.2,309,abril,sabado,0.4862,1993
20000000,8005,english,17,1993-07-28,35739756,robin hood: men in tights,6.4,575,julio,miercoles,1.787,1993
11500000,2088,english,10,1993-09-13,3275585,romeo is bleeding,5.7,36,septiembre,lunes,0.2848,1993
0,10412,english,5,1992-03-05,0,romper stomper,6.6,126,marzo,jueves,0.0,1992
800000,47889,english,1,1993-10-08,1001437,ruby in paradise,5.6,10,enero,viernes,1.2518,1993
12000000,14534,english,6,1993-09-17,22750364,rudy,7.2,187,septiembre,viernes,1.8959,1993
0,56583,english,1,1993-11-03,0,the saint of fort washington,4.0,5,noviembre,miercoles,0.0,1993
0,41878,Francespanish,1,1992-08-19,0,savage nights,6.2,11,agosto,miercoles,0.0,1992
22000000,424,english,42,1993-11-29,321365570,schindler's list,8.3,4436,noviembre,lunes,14.6075,1993
0,35233,english,6,1994-09-30,0,the scout,5.3,37,septiembre,viernes,0.0,1994
0,14291,english,12,1993-08-13,7266383,searching for bobby fischer,7.3,100,agosto,viernes,0.0,1993
0,103413,english,1,1994-09-30,0,second best,5.9,8,septiembre,viernes,0.0,1994
0,11236,english,6,1993-08-13,0,the secret garden,7.1,232,agosto,viernes,0.0,1993
13000000,11592,english,5,1994-04-13,7820688,serial mom,6.4,137,abril,miercoles,0.6016,1994
25000000,8850,english,8,1994-07-01,48063436,the shadow,5.4,140,julio,viernes,1.9225,1994
22000000,10445,english,3,1993-12-25,0,shadowlands,6.8,61,diciembre,sabado,0.0,1993
0,695,english,9,1993-09-05,6110979,short cuts,6.9,136,septiembre,domingo,0.0,1993
0,43535,english,4,1994-09-02,0,a simple twist of fate,5.7,26,septiembre,viernes,0.0,1994
0,12519,english,3,1993-10-01,7770731,sirens,5.2,31,enero,viernes,0.0,1993
0,23210,english,9,1993-12-08,0,six degrees of separation,6.5,75,diciembre,miercoles,0.0,1993
21000000,858,english,10,1993-06-24,227799890,sleepless in seattle,6.5,630,junio,jueves,10.8476,1993
40000000,867,english,11,1993-05-21,116300000,sliver,4.9,144,mayo,viernes,2.9075,1993
28000000,78,english,96,1982-06-25,33139618,blade runner,7.9,3833,junio,viernes,1.1836,1982
0,13203,english,9,1993-07-02,36448200,son in law,5.6,81,julio,viernes,0.0,1993
20000000,10442,english,8,1993-07-30,11585483,so i married an axe murderer,6.1,131,julio,viernes,0.5793,1993
30,11074,english,13,1993-09-17,0,striking distance,5.4,223,septiembre,viernes,0.0,1993
0,33367,english,2,1985-11-20,0,harem,4.0,4,noviembre,miercoles,0.0,1985
48000000,9607,english,7,1993-05-28,20915464,super mario bros.,4.0,236,mayo,viernes,0.4357,1993
7400000,17585,english,4,1994-04-15,7690013,surviving the game,6.1,53,abril,viernes,1.0392,1994
50000000,9057,english,8,1994-09-23,16478900,terminal velocity,5.0,82,septiembre,viernes,0.3296,1994
0,20967,english,1,1993-11-26,0,thirty two short films about glenn gould,7.4,9,noviembre,viernes,0.0,1993
0,10635,english,11,1994-04-08,0,threesome,6.3,57,abril,viernes,0.0,1994
18000000,9479,english,18,1993-10-09,75634410,the nightmare before christmas,7.6,2135,enero,sabado,4.2019,1993
30000000,10057,english,6,1993-11-11,53898844,the three musketeers,6.2,219,noviembre,jueves,1.7966,1993
25000000,11969,english,11,1993-12-25,56505064,tombstone,7.4,632,diciembre,sabado,2.2602,1993
0,41590,english,1,1994-09-09,0,trial by jury,5.5,5,septiembre,viernes,0.0,1994
12500000,319,english,17,1993-09-09,12281551,true romance,7.5,762,septiembre,jueves,0.9825,1993
0,26408,english,1,1993-12-05,0,the war room,7.3,19,diciembre,domingo,0.0,1993
27000000,15139,english,7,1994-11-23,13670688,the pagemaster,6.2,178,noviembre,miercoles,0.5063,1994
0,161158,english,1,1994-02-04,0,"paris, france",6.0,2,febrero,viernes,0.0,1994
0,11446,english,5,1995-05-24,0,welcome to the dollhouse,6.9,103,mayo,miercoles,0.0,1995
0,51980,english,3,1993-09-29,0,germinal,6.3,43,septiembre,miercoles,0.0,1993
0,24405,english,10,1994-04-22,1596687,chasers,4.7,22,abril,viernes,0.0,1994
0,11655,english,6,1993-09-12,0,cronos,6.4,153,septiembre,domingo,0.0,1993
0,8223,espanish,4,1993-10-28,0,kika,6.8,58,enero,jueves,0.0,1993
0,31504,english,2,1994-06-29,0,little big league,6.0,20,junio,miercoles,0.0,1994
0,41653,aleman,2,1993-09-24,0,the slingshot,6.2,10,septiembre,viernes,0.0,1993
0,23637,english,3,1992-10-01,0,"ciao, professore!",7.2,74,enero,jueves,0.0,1992
